year,state name,region_1,age,sex_1,race,race_1,martial status,union type,educ99,occ,ind,wkswork1,uhrswork,incwage
1990,Illinois,Midwest,37,male,1,White,"Married, spouse present",NIU,,337,530,52,40,35980.0
1990,Kansas,Midwest,40,male,1,White,Divorced,NIU,,423,910,39,40,2200.0
1990,North Carolina,South,32,male,1,White,Divorced,NIU,,27,910,52,40,18700.0
1990,Connecticut,Northeast,51,male,1,White,Divorced,NIU,,224,192,52,40,27500.0
1990,Texas,South,30,male,3,Hispanic,"Married, spouse present",No union coverage,,243,630,52,40,21425.0
1990,Washington,West,36,male,1,White,"Married, spouse present",NIU,,29,512,52,40,45000.0
1990,New York,Northeast,44,male,1,White,"Married, spouse present",No union coverage,,525,740,52,40,48000.0
1990,North Carolina,South,43,male,1,White,"Married, spouse present",NIU,,505,751,52,50,20000.0
1990,Iowa,Midwest,32,male,1,White,"Married, spouse present",NIU,,7,291,52,42,35000.0
1990,North Dakota,Midwest,25,male,1,White,Never mar,No union coverage,,253,711,52,20,6000.0
1990,Idaho,West,37,male,1,White,Never mar,NIU,,376,700,52,45,30000.0
1990,Illinois,Midwest,25,male,3,Hispanic,Never mar,NIU,,276,601,52,20,6000.0
1990,Montana,West,25,male,1,White,Never mar,NIU,,189,171,52,45,14150.0
1990,Maine,Northeast,29,male,1,White,Never mar,Member of labor union,,804,60,52,40,23000.0
1990,Nebraska,Midwest,37,male,1,White,"Married, spouse present",NIU,,163,842,51,44,24000.0
1990,Pennsylvania,Northeast,33,male,1,White,Never mar,No union coverage,,208,840,52,45,26139.0
1990,Pennsylvania,Northeast,36,male,1,White,"Married, spouse present",NIU,,267,640,52,53,5000.0
1990,Massachusetts,Northeast,31,male,1,White,"Married, spouse present",NIU,,19,322,52,55,52000.0
1990,California,West,50,male,1,White,"Married, spouse present",NIU,,19,351,52,55,54407.0
1990,Oregon,West,48,male,1,White,"Married, spouse present",No union coverage,,77,10,52,40,49000.0
1990,Idaho,West,35,male,1,White,"Married, spouse present",NIU,,157,842,52,50,25000.0
1990,Ohio,Midwest,29,male,1,White,"Married, spouse present",NIU,,579,60,35,40,8500.0
1990,Massachusetts,Northeast,63,male,1,White,Widowed,NIU,,777,341,52,40,20576.0
1990,Ohio,Midwest,44,male,1,White,"Married, spouse present",NIU,,599,60,52,40,24000.0
1990,Connecticut,Northeast,27,male,3,Hispanic,"Married, spouse present",NIU,,554,60,30,40,19200.0
1990,Idaho,West,26,male,1,White,"Married, spouse present",NIU,,19,751,52,50,28000.0
1990,Florida,South,45,male,1,White,"Married, spouse present",NIU,,207,831,52,40,22000.0
1990,Alaska,West,25,male,1,White,Never mar,No union coverage,,799,231,20,40,10000.0
1990,California,West,38,male,3,Hispanic,"Married, spouse present",Member of labor union,,579,802,51,40,28000.0
1990,Ohio,Midwest,51,male,1,White,"Married, spouse present",NIU,,8,351,50,45,33000.0
1990,Tennessee,South,39,male,1,White,"Married, spouse present",No union coverage,,633,351,52,50,43000.0
1990,New York,Northeast,39,male,1,White,"Married, spouse present",NIU,,243,622,52,60,43200.0
1990,Texas,South,48,male,3,Hispanic,"Married, spouse present",No union coverage,,633,111,52,40,12800.0
1990,California,West,28,male,3,Hispanic,Never mar,No union coverage,,486,21,40,40,8000.0
1990,North Dakota,Midwest,32,male,1,White,Divorced,NIU,,804,530,32,32,3700.0
1990,Alaska,West,60,male,1,White,"Married, spouse present",Member of labor union,,889,441,52,45,37000.0
1990,Minnesota,Midwest,55,male,1,White,"Married, spouse present",NIU,,163,842,47,35,21000.0
1990,Utah,West,56,male,1,White,"Married, spouse present",NIU,,177,880,52,50,35000.0
1990,Florida,South,37,male,1,White,Separated,NIU,,243,512,52,40,28000.0
1990,Ohio,Midwest,48,male,1,White,"Married, spouse present",NIU,,505,351,52,40,30500.0
1990,Rhode Island,Northeast,25,male,1,White,Never mar,NIU,,19,750,52,40,21000.0
1990,Georgia,South,34,male,1,White,"Married, spouse present",Member of labor union,,226,421,52,35,18608.0
1990,Rhode Island,Northeast,52,male,1,White,"Married, spouse present",NIU,,319,922,50,35,37000.0
1990,California,West,37,male,4,Other,"Married, spouse present",No union coverage,,73,181,52,40,50000.0
1990,South Dakota,Midwest,32,male,1,White,"Married, spouse present",NIU,,686,100,52,40,19000.0
1990,Texas,South,57,male,2,Black,"Married, spouse present",NIU,,637,161,52,40,13432.0
1990,Wyoming,West,45,male,1,White,"Married, spouse present",NIU,,179,910,52,40,47625.0
1990,Florida,South,35,male,1,White,"Married, spouse present",NIU,,633,192,52,40,27000.0
1990,North Carolina,South,49,male,1,White,Divorced,NIU,,19,130,52,38,70000.0
1990,California,West,40,male,3,Hispanic,Never mar,No union coverage,,729,241,52,40,15600.0
1990,Virginia,South,55,male,1,White,"Married, spouse present",NIU,,534,60,52,40,26000.0
1990,Pennsylvania,Northeast,35,male,1,White,"Married, spouse present",NIU,,637,320,52,50,50900.0
1990,Illinois,Midwest,59,male,2,Black,"Married, spouse present",No union coverage,,633,300,52,40,36000.0
1990,Michigan,Midwest,38,male,1,White,Never mar,NIU,,488,10,20,40,5600.0
1990,Ohio,Midwest,37,male,1,White,"Married, spouse present",NIU,,267,640,44,55,18000.0
1990,New Jersey,Northeast,43,male,1,White,"Married, spouse present",NIU,,19,711,52,55,90000.0
1990,Hawaii,West,58,male,4,Other,"Married, spouse present",NIU,,269,620,39,20,9000.0
1990,California,West,35,male,1,White,"Married, spouse present",NIU,,269,530,42,60,17500.0
1990,New York,Northeast,40,male,3,Hispanic,Divorced,NIU,,633,172,52,40,23000.0
1990,California,West,25,male,2,Black,"Married, spouse present",NIU,,889,581,26,20,11000.0
1990,Maryland,South,47,male,1,White,"Married, spouse present",NIU,,243,612,52,50,47000.0
1990,Massachusetts,Northeast,29,male,1,White,"Married, spouse present",NIU,,64,740,52,50,42000.0
1990,Nebraska,Midwest,36,male,1,White,"Married, spouse present",NIU,,157,842,52,50,32500.0
1990,Montana,West,32,male,1,White,"Married, spouse present",NIU,,859,42,52,50,25000.0
1990,Michigan,Midwest,29,male,1,White,"Married, spouse present",No union coverage,,23,890,52,55,39870.0
1990,Vermont,Northeast,26,male,1,White,Never mar,NIU,,883,550,52,40,12000.0
1990,Iowa,Midwest,36,male,1,White,"Married, spouse present",NIU,,243,620,52,56,30000.0
1990,Vermont,Northeast,55,male,1,White,"Married, spouse present",NIU,,45,322,52,50,70000.0
1990,New York,Northeast,45,male,4,Other,"Married, spouse present",No union coverage,,769,542,52,40,18000.0
1990,New York,Northeast,63,male,1,White,"Married, spouse present",NIU,,457,831,52,38,19000.0
1990,New Jersey,Northeast,38,male,3,Hispanic,"Married, spouse present",No union coverage,,633,242,52,40,34000.0
1990,Montana,West,46,male,1,White,"Married, spouse present",NIU,,269,620,49,45,14200.0
1990,Oregon,West,39,male,3,Hispanic,"Married, spouse present",NIU,,889,550,52,55,19625.0
1990,Pennsylvania,Northeast,47,male,1,White,"Married, spouse present",NIU,,883,342,52,40,22000.0
1990,Georgia,South,36,male,1,White,"Married, spouse present",NIU,,804,141,52,40,20000.0
1990,Delaware,South,46,male,1,White,"Married, spouse present",NIU,,73,180,52,40,36800.0
1990,South Dakota,Midwest,51,male,1,White,"Married, spouse present",NIU,,243,621,52,50,27320.0
1990,California,West,30,male,1,White,Never mar,NIU,,253,711,52,50,22000.0
1990,Pennsylvania,Northeast,55,male,1,White,"Married, spouse present",NIU,,257,460,52,40,50000.0
1990,New York,Northeast,47,male,1,White,"Married, spouse present",NIU,,533,762,52,44,41000.0
1990,Illinois,Midwest,48,male,1,White,"Married, spouse present",NIU,,253,711,52,40,57000.0
1990,Oklahoma,South,31,male,1,White,"Married, spouse present",NIU,,23,890,21,40,12200.0
1990,Arizona,West,41,male,1,White,Divorced,No union coverage,,268,580,52,40,23400.0
1990,New Jersey,Northeast,30,male,4,Other,"Married, spouse present",NIU,,213,180,52,46,40000.0
1990,Michigan,Midwest,28,male,1,White,"Married, spouse present",No union coverage,,373,242,50,44,31820.0
1990,New York,Northeast,30,male,1,White,"Married, spouse present",NIU,,55,341,52,40,48112.0
1990,Missouri,Midwest,38,male,1,White,"Married, spouse present",NIU,,364,411,52,40,23000.0
1990,Kentucky,South,38,male,1,White,Never mar,NIU,,203,831,52,40,26632.0
1990,District of Columbia,South,33,male,1,White,"Married, spouse present",NIU,,178,931,52,40,55000.0
1990,Georgia,South,33,male,1,White,"Married, spouse present",No union coverage,,534,712,52,40,34000.0
1990,Oregon,West,33,male,1,White,"Married, spouse present",NIU,,869,60,23,50,9000.0
1990,Illinois,Midwest,48,male,3,Hispanic,"Married, spouse present",NIU,,453,850,52,40,3000.0
1990,Ohio,Midwest,28,male,1,White,"Married, spouse present",No union coverage,,379,702,52,40,17000.0
1990,Washington,West,41,male,1,White,"Married, spouse present",Member of labor union,,806,550,52,50,40000.0
1990,New York,Northeast,47,male,1,White,"Married, spouse present",No union coverage,,55,440,52,45,37321.0
1990,California,West,38,male,3,Hispanic,"Married, spouse present",No union coverage,,486,21,52,40,16000.0
1990,Vermont,Northeast,39,male,1,White,Separated,NIU,,433,641,52,40,18000.0
1990,New York,Northeast,41,male,1,White,"Married, spouse present",No union coverage,,243,530,52,50,68719.0
1990,Oregon,West,34,male,1,White,"Married, spouse present",NIU,,355,412,52,45,29000.0
1990,New Jersey,Northeast,58,male,1,White,Widowed,NIU,,256,171,52,38,33000.0
1990,Illinois,Midwest,34,male,1,White,"Married, spouse present",NIU,,84,812,52,45,99999.0
1990,Texas,South,29,male,1,White,"Married, spouse present",No union coverage,,48,192,52,40,41000.0
1990,Georgia,South,25,male,1,White,"Married, spouse present",NIU,,806,120,52,65,24037.0
1990,California,West,27,male,3,Hispanic,Never mar,NIU,,534,752,52,45,25000.0
1990,Nevada,West,25,male,1,White,"Married, spouse present",No union coverage,,19,641,52,36,22000.0
1990,Texas,South,41,male,3,Hispanic,"Married, spouse present",Member of labor union,,808,401,52,40,25400.0
1990,Pennsylvania,Northeast,61,male,1,White,"Married, spouse present",NIU,,469,881,52,55,11700.0
1990,Oklahoma,South,57,male,1,White,"Married, spouse present",NIU,,889,842,36,15,6400.0
1990,Illinois,Midwest,55,male,1,White,"Married, spouse present",No union coverage,,23,732,52,40,41000.0
1990,New York,Northeast,35,male,1,White,"Married, spouse present",NIU,,19,870,52,60,80000.0
1990,Ohio,Midwest,33,male,1,White,Never mar,NIU,,887,612,52,40,17000.0
1990,District of Columbia,South,54,male,3,Hispanic,"Married, spouse present",NIU,,443,641,52,50,6240.0
1990,Ohio,Midwest,63,male,1,White,"Married, spouse present",No union coverage,,57,250,52,48,67000.0
1990,New York,Northeast,56,male,3,Hispanic,"Married, spouse present",NIU,,889,241,52,50,15500.0
1990,Illinois,Midwest,61,male,1,White,"Married, spouse present",NIU,,453,842,52,40,25000.0
1990,Minnesota,Midwest,33,male,1,White,"Married, spouse present",NIU,,84,812,39,50,30000.0
1990,Florida,South,50,male,4,Other,"Married, spouse present",NIU,,337,742,52,40,15808.0
1990,New Jersey,Northeast,38,male,1,White,Never mar,NIU,,84,831,52,85,40000.0
1990,Arizona,West,31,male,4,Other,"Married, spouse present",NIU,,194,530,16,20,1735.0
1990,Pennsylvania,Northeast,45,male,1,White,"Married, spouse present",NIU,,185,331,52,40,43000.0
1990,Pennsylvania,Northeast,29,male,1,White,"Married, spouse present",NIU,,376,752,52,45,29900.0
1990,New Jersey,Northeast,32,male,1,White,Never mar,NIU,,365,342,52,40,25000.0
1990,Nebraska,Midwest,28,male,1,White,"Married, spouse present",NIU,,424,910,52,40,20000.0
1990,Wyoming,West,37,male,1,White,"Married, spouse present",No union coverage,,804,410,52,50,32000.0
1990,New York,Northeast,29,male,4,Other,"Married, spouse present",NIU,,24,711,52,37,17000.0
1990,New Jersey,Northeast,39,male,1,White,"Married, spouse present",No union coverage,,19,60,52,40,55000.0
1990,Kentucky,South,58,male,1,White,"Married, spouse present",Member of labor union,,823,400,52,40,32500.0
1990,Massachusetts,Northeast,40,male,1,White,"Married, spouse present",NIU,,19,342,52,60,60000.0
1990,Ohio,Midwest,45,male,1,White,"Married, spouse present",Member of labor union,,156,842,44,50,32000.0
1990,Illinois,Midwest,52,male,1,White,Divorced,NIU,,19,192,52,60,45000.0
1990,South Carolina,South,33,male,1,White,"Married, spouse present",No union coverage,,575,60,52,40,17000.0
1990,Michigan,Midwest,47,male,2,Black,Divorced,NIU,,453,320,52,48,40000.0
1990,Illinois,Midwest,50,male,1,White,Divorced,NIU,,507,410,52,40,32000.0
1990,North Carolina,South,32,male,1,White,Never mar,NIU,,25,702,52,35,15000.0
1990,Michigan,Midwest,54,male,1,White,"Married, spouse present",NIU,,19,560,52,50,32000.0
1990,New York,Northeast,26,male,1,White,Never mar,No union coverage,,418,910,52,55,25000.0
1990,Colorado,West,50,male,1,White,"Married, spouse present",NIU,,844,60,52,40,38000.0
1990,Michigan,Midwest,43,male,1,White,"Married, spouse present",No union coverage,,305,721,52,40,60000.0
1990,Mississippi,South,26,male,2,Black,Never mar,NIU,,804,632,52,40,6000.0
1990,Nevada,West,39,male,1,White,"Married, spouse present",NIU,,547,641,46,40,22600.0
1990,Ohio,Midwest,47,male,1,White,Never mar,NIU,,633,331,52,45,26000.0
1990,Kentucky,South,54,male,1,White,Divorced,NIU,,65,922,52,38,32000.0
1990,South Dakota,Midwest,31,male,1,White,"Married, spouse present",NIU,,804,410,52,60,19000.0
1990,Idaho,West,31,male,1,White,"Married, spouse present",NIU,,567,60,40,54,18000.0
1990,New Hampshire,Northeast,39,male,1,White,"Married, spouse present",NIU,,243,632,52,48,20000.0
1990,New York,Northeast,25,male,1,White,"Married, spouse present",NIU,,19,591,52,48,19500.0
1990,Florida,South,28,male,1,White,"Married, spouse present",NIU,,19,342,52,60,30000.0
1990,New York,Northeast,52,male,1,White,"Married, spouse present",NIU,,448,842,52,40,30000.0
1990,Montana,West,28,male,1,White,Never mar,Member of labor union,,269,612,52,40,25000.0
1990,New York,Northeast,25,male,1,White,Never mar,NIU,,675,262,50,37,40000.0
1990,Illinois,Midwest,33,male,1,White,"Married, spouse present",No union coverage,,883,502,52,43,19800.0
1990,Indiana,Midwest,37,male,1,White,"Married, spouse present",NIU,,259,151,52,40,36000.0
1990,Nebraska,Midwest,27,male,1,White,"Married, spouse present",NIU,,13,172,52,55,19000.0
1990,Idaho,West,56,male,1,White,"Married, spouse present",NIU,,453,880,52,50,26000.0
1990,Kansas,Midwest,28,male,1,White,"Married, spouse present",NIU,,178,841,51,45,35000.0
1990,Colorado,West,43,male,1,White,"Married, spouse present",NIU,,805,412,52,40,27000.0
1990,Louisiana,South,26,male,1,White,"Married, spouse present",NIU,,257,172,52,40,14000.0
1990,Idaho,West,27,male,4,Other,Never mar,NIU,,889,901,2,30,140.0
1990,California,West,39,male,3,Hispanic,"Married, spouse present",NIU,,479,10,38,40,10500.0
1990,Pennsylvania,Northeast,54,male,1,White,"Married, spouse present",No union coverage,,259,530,52,40,60000.0
1990,Missouri,Midwest,28,male,1,White,"Married, spouse present",NIU,,634,60,52,40,27000.0
1990,California,West,34,male,1,White,"Married, spouse present",NIU,,256,721,52,40,47000.0
1990,California,West,27,male,1,White,Never mar,NIU,,379,700,52,30,2800.0
1990,New York,Northeast,41,male,1,White,"Married, spouse present",NIU,,414,910,52,48,44000.0
1990,Texas,South,55,male,1,White,"Married, spouse present",NIU,,253,711,52,43,41355.0
1990,New Jersey,Northeast,37,male,1,White,"Married, spouse present",NIU,,57,372,52,50,52370.0
1990,California,West,51,male,1,White,"Married, spouse present",NIU,,558,60,52,50,32000.0
1990,Massachusetts,Northeast,41,male,1,White,"Married, spouse present",No union coverage,,176,880,52,40,43000.0
1990,Connecticut,Northeast,37,male,1,White,"Married, spouse present",NIU,,178,841,52,35,29308.0
1990,New York,Northeast,36,male,1,White,"Married, spouse present",NIU,,79,160,52,45,23500.0
1990,California,West,37,male,1,White,"Married, spouse present",NIU,,19,342,52,45,45000.0
1990,Arizona,West,53,male,3,Hispanic,"Married, spouse present",Member of labor union,,453,412,52,40,21000.0
1990,Pennsylvania,Northeast,30,male,1,White,"Married, spouse present",No union coverage,,507,351,52,40,23056.0
1990,Arkansas,South,40,male,1,White,"Married, spouse present",Member of labor union,,783,60,52,40,30000.0
1990,New Jersey,Northeast,63,male,3,Hispanic,"Married, spouse present",NIU,,637,331,52,43,23500.0
1990,Ohio,Midwest,64,male,1,White,"Married, spouse present",NIU,,19,60,52,40,42000.0
1990,Ohio,Midwest,49,male,1,White,"Married, spouse present",NIU,,157,842,52,40,24000.0
1990,North Carolina,South,50,male,2,Black,"Married, spouse present",NIU,,13,342,52,40,30000.0
1990,Texas,South,45,male,1,White,Separated,NIU,,19,322,52,45,60000.0
1990,Indiana,Midwest,48,male,1,White,"Married, spouse present",No union coverage,,257,432,52,40,21000.0
1990,Utah,West,31,male,1,White,"Married, spouse present",NIU,,889,322,52,40,12000.0
1990,Maine,Northeast,47,male,1,White,"Married, spouse present",No union coverage,,259,130,52,45,36000.0
1990,Oregon,West,26,male,1,White,"Married, spouse present",NIU,,14,850,52,25,4500.0
1990,New Jersey,Northeast,64,male,1,White,"Married, spouse present",NIU,,274,682,52,25,9800.0
1990,California,West,37,male,1,White,"Married, spouse present",NIU,,543,530,52,40,62000.0
1990,Connecticut,Northeast,64,male,1,White,"Married, spouse present",No union coverage,,809,221,52,40,30000.0
1990,Wisconsin,Midwest,42,male,1,White,"Married, spouse present",NIU,,469,60,52,40,70000.0
1990,Mississippi,South,40,male,2,Black,Divorced,NIU,,889,932,52,40,19500.0
1990,Massachusetts,Northeast,33,male,1,White,"Married, spouse present",NIU,,19,871,52,40,70000.0
1990,South Dakota,Midwest,36,male,4,Other,"Married, spouse present",NIU,,598,60,52,40,10400.0
1990,Washington,West,54,male,1,White,"Married, spouse present",NIU,,216,272,52,40,35367.0
1990,Rhode Island,Northeast,59,male,1,White,Never mar,No union coverage,,217,320,42,40,23000.0
1990,New York,Northeast,44,male,3,Hispanic,"Married, spouse present",No union coverage,,869,60,29,40,10000.0
1990,South Carolina,South,26,male,2,Black,Never mar,No union coverage,,426,471,52,40,11440.0
1990,Virginia,South,43,male,1,White,"Married, spouse present",NIU,,804,410,52,43,30000.0
1990,South Carolina,South,26,male,1,White,Never mar,NIU,,185,742,52,40,11000.0
1990,North Carolina,South,30,male,3,Hispanic,Never mar,NIU,,883,252,30,40,5000.0
1990,New York,Northeast,47,male,1,White,"Married, spouse present",NIU,,23,181,52,40,39000.0
1990,Pennsylvania,Northeast,42,male,1,White,Never mar,NIU,,157,842,40,38,29780.0
